文部科学省　学校コード一覧,,,,,,,,,,更新日：,2026/5/20
学校コード,学校種,都道府県番号,"設置
区分",本分校,学校名,学校所在地,郵便番号,"属性情報
設定年月日","属性情報
廃止年月日","旧学校
調査番号",移行後の学校コード
B123210002813,B1(小学校),23(愛知),2(公),1(本),豊橋市立牛川小学校,愛知県豊橋市牛川町中郷６－１,4400016,2020-12-22,,230520,
B123210002822,B1(小学校),23(愛知),2(公),1(本),豊橋市立下条小学校,愛知県豊橋市下条東町字西浦４１,4400002,2020-12-22,,230521,
B123210002831,B1(小学校),23(愛知),2(公),1(本),豊橋市立多米小学校,愛知県豊橋市多米中町２－２７－１,4400027,2020-12-22,,230522,
B123210002840,B1(小学校),23(愛知),2(公),1(本),豊橋市立岩西小学校,愛知県豊橋市西口町字西ノ口２５番地の４,4400841,2020-12-22,,230523,
B123210002859,B1(小学校),23(愛知),2(公),1(本),豊橋市立旭小学校,愛知県豊橋市旭町字旭４０９,4400057,2020-12-22,,230524,
B123210002868,B1(小学校),23(愛知),2(公),1(本),豊橋市立栄小学校,愛知県豊橋市北山町東浦４６－４,4418105,2020-12-22,,230525,
B123210002877,B1(小学校),23(愛知),2(公),1(本),豊橋市立天伯小学校,愛知県豊橋市天伯町字高田山１３６－１,4418122,2020-12-22,,230526,
B123210002886,B1(小学校),23(愛知),2(公),1(本),豊橋市立大清水小学校,愛知県豊橋市南大清水町元町７８,4418132,2020-12-22,,230527,
B123210002895,B1(小学校),23(愛知),2(公),1(本),豊橋市立向山小学校,愛知県豊橋市向山西町５－１,4400861,2020-12-22,,230528,
B123210002902,B1(小学校),23(愛知),2(公),1(本),豊橋市立前芝小学校,愛知県豊橋市前芝町字西堤３０番地,4410152,2020-12-22,,230529,
B123210002911,B1(小学校),23(愛知),2(公),1(本),豊橋市立西郷小学校,愛知県豊橋市石巻萩平町字城脇１６４－２,4411103,2020-12-22,,230530,
B123210002920,B1(小学校),23(愛知),2(公),1(本),豊橋市立玉川小学校,愛知県豊橋市石巻本町字野添１０番地,4411115,2020-12-22,,230531,
B123210002939,B1(小学校),23(愛知),2(公),1(本),豊橋市立嵩山小学校,愛知県豊橋市嵩山町字宮下７８－１,4411111,2020-12-22,,230532,
B123210002948,B1(小学校),23(愛知),2(公),1(本),豊橋市立石巻小学校,愛知県豊橋市石巻町西浦１６番地,4411112,2020-12-22,,230533,
B123210002957,B1(小学校),23(愛知),2(公),1(本),豊橋市立谷川小学校,愛知県豊橋市中原町字東ノ谷１番地の３,4413106,2020-12-22,,230534,
B123210002966,B1(小学校),23(愛知),2(公),1(本),豊橋市立小沢小学校,愛知県豊橋市小島町字荒巻８１－１,4413122,2020-12-22,,230535,
B123210002975,B1(小学校),23(愛知),2(公),1(本),豊橋市立細谷小学校,愛知県豊橋市細谷町字中ノ島４７番地の１,4413113,2020-12-22,,230536,
B123210002984,B1(小学校),23(愛知),2(公),1(本),豊橋市立二川小学校,愛知県豊橋市二川町字北裏８０,4413151,2020-12-22,,230537,
B123210002993,B1(小学校),23(愛知),2(公),1(本),豊橋市立豊南小学校,愛知県豊橋市東赤沢町西横根１３０,4413212,2020-12-22,,230538,
B123210003000,B1(小学校),23(愛知),2(公),1(本),豊橋市立高根小学校,愛知県豊橋市西七根町字北浜辺１４７－１,4413202,2020-12-22,,230539,
B123210003019,B1(小学校),23(愛知),2(公),1(本),豊橋市立老津小学校,愛知県豊橋市老津町字宮脇１５番地の４,4413301,2020-12-22,,230540,
B123210003028,B1(小学校),23(愛知),2(公),1(本),豊橋市立杉山小学校,愛知県豊橋市杉山町字御園９－４,4413302,2020-12-22,,230541,
B123210003037,B1(小学校),23(愛知),2(公),1(本),豊橋市立賀茂小学校,愛知県豊橋市賀茂町字森信２４,4411101,2020-12-22,,230542,
B123210003046,B1(小学校),23(愛知),2(公),1(本),豊橋市立幸小学校,愛知県豊橋市西幸町笠松１８３,4418113,2020-12-22,,230543,
B123210003055,B1(小学校),23(愛知),2(公),1(本),豊橋市立鷹丘小学校,愛知県豊橋市西小鷹野３ー７－１,4400013,2020-12-22,,230544,
B123210003064,B1(小学校),23(愛知),2(公),1(本),豊橋市立豊小学校,愛知県豊橋市西岩田５－６－１,4400831,2020-12-22,,230545,
B123210003073,B1(小学校),23(愛知),2(公),1(本),豊橋市立芦原小学校,愛知県豊橋市芦原町嵩山地４２－１,4418155,2020-12-22,,230546,
B123210003082,B1(小学校),23(愛知),2(公),1(本),豊橋市立飯村小学校,愛知県豊橋市飯村南４－６－４,4400835,2020-12-22,,230547,
B123210003091,B1(小学校),23(愛知),2(公),1(本),豊橋市立富士見小学校,愛知県豊橋市富士見台２－１－５,4418135,2020-12-22,,230548,
B123210003108,B1(小学校),23(愛知),2(公),1(本),豊橋市立中野小学校,愛知県豊橋市橋良町向山６－４,4418063,2020-12-22,,230549,
B123210003117,B1(小学校),23(愛知),2(公),1(本),豊橋市立二川南小学校,愛知県豊橋市大岩町字前荒田１４５番地の２,4413147,2020-12-22,,230550,
B123210003126,B1(小学校),23(愛知),2(公),1(本),豊橋市立汐田小学校,愛知県豊橋市牟呂町字北汐田５０－１,4418087,2020-12-22,,230551,
B123210003135,B1(小学校),23(愛知),2(公),1(本),豊橋市立つつじが丘小学校,愛知県豊橋市佐藤五丁目１６－１,4400853,2020-12-22,,230552,
B123210003144,B1(小学校),23(愛知),2(公),1(本),岡崎市立梅園小学校,愛知県岡崎市稲熊町字４丁目６８番地１,4440071,2020-12-22,,230581,
B123210003153,B1(小学校),23(愛知),2(公),1(本),岡崎市立根石小学校,愛知県岡崎市欠町字石ケ崎１番地２,4440011,2020-12-22,,230582,
B123210003162,B1(小学校),23(愛知),2(公),1(本),岡崎市立男川小学校,愛知県岡崎市大平町字中道１７番地,4440007,2020-12-22,,230583,
B123210003171,B1(小学校),23(愛知),2(公),1(本),岡崎市立美合小学校,愛知県岡崎市岡町字南石原３０番地,4440005,2020-12-22,,230584,
B123210003180,B1(小学校),23(愛知),2(公),1(本),岡崎市立緑丘小学校,愛知県岡崎市美合町字沢渡１２番地,4440802,2020-12-22,,230615,
B123210003199,B1(小学校),23(愛知),2(公),1(本),岡崎市立羽根小学校,愛知県岡崎市羽根町字池脇２４番地２,4440813,2020-12-22,,230585,
B123210003206,B1(小学校),23(愛知),2(公),1(本),岡崎市立岡崎小学校,愛知県岡崎市針崎町字フロ１番地,4440827,2020-12-22,,230586,
B123210003215,B1(小学校),23(愛知),2(公),1(本),岡崎市立六名小学校,愛知県岡崎市六名三丁目２番地１,4440856,2020-12-22,,230587,
B123210003224,B1(小学校),23(愛知),2(公),1(本),岡崎市立三島小学校,愛知県岡崎市明大寺町字池上１番地,4440864,2020-12-22,,230588,
B123210003233,B1(小学校),23(愛知),2(公),1(本),岡崎市立竜美丘小学校,愛知県岡崎市竜美台一丁目１番地,4440873,2020-12-22,,230617,
B123210003242,B1(小学校),23(愛知),2(公),1(本),岡崎市立連尺小学校,愛知県岡崎市城北町４番地,4440064,2020-12-22,,230589,
B123210003251,B1(小学校),23(愛知),2(公),1(本),岡崎市立広幡小学校,愛知県岡崎市広幡町１１番地１,4440066,2020-12-22,,230590,
B123210003260,B1(小学校),23(愛知),2(公),1(本),岡崎市立井田小学校,愛知県岡崎市井田町字茨坪４番地３,4440077,2020-12-22,,230591,
B123210003279,B1(小学校),23(愛知),2(公),1(本),岡崎市立愛宕小学校,愛知県岡崎市伊賀町字愛宕山１番地,4440075,2020-12-22,,230592,
B123210003288,B1(小学校),23(愛知),2(公),1(本),岡崎市立福岡小学校,愛知県岡崎市福岡町字西市仲３番地,4440825,2020-12-22,,230593,
B123210003297,B1(小学校),23(愛知),2(公),1(本),岡崎市立竜谷小学校,愛知県岡崎市竜泉寺町字松本３４番地４,4443524,2020-12-22,,230594,
B123210003304,B1(小学校),23(愛知),2(公),1(本),岡崎市立藤川小学校,愛知県岡崎市藤川町字西町北４４番地,4443523,2020-12-22,,230595,
B123210003313,B1(小学校),23(愛知),2(公),1(本),岡崎市立山中小学校,愛知県岡崎市舞木町字天神越１番地,4443511,2020-12-22,,230596,
B123210003322,B1(小学校),23(愛知),2(公),1(本),岡崎市立本宿小学校,愛知県岡崎市本宿町字三本松入１４番地１,4443505,2020-12-22,,230597,
B123210003331,B1(小学校),23(愛知),2(公),1(本),岡崎市立生平小学校,愛知県岡崎市生平町字鶸場２５番地１,4443334,2020-12-22,,230598,
B123210003340,B1(小学校),23(愛知),2(公),1(本),岡崎市立秦梨小学校,愛知県岡崎市秦梨町字世土田２番地,4443343,2020-12-22,,230599,
B123210003359,B1(小学校),23(愛知),2(公),1(本),岡崎市立常磐南小学校,愛知県岡崎市田口町字岩本１２番地４,4443172,2020-12-22,,230600,
B123210003368,B1(小学校),23(愛知),2(公),1(本),岡崎市立常磐東小学校,愛知県岡崎市米河内町字惣作３２番地,4443167,2020-12-22,,230601,
B123210003377,B1(小学校),23(愛知),2(公),1(本),岡崎市立常磐小学校,愛知県岡崎市滝町字入ノ谷３番地４,4443173,2020-12-22,,230602,
B123210003386,B1(小学校),23(愛知),2(公),1(本),岡崎市立恵田小学校,愛知県岡崎市恵田町三月ケ入７１番地１,4442107,2020-12-22,,230603,
B123210003395,B1(小学校),23(愛知),2(公),1(本),岡崎市立奥殿小学校,愛知県岡崎市奥殿町字仲西７３番地２,4442108,2020-12-22,,230604,
B123210003402,B1(小学校),23(愛知),2(公),1(本),岡崎市立細川小学校,愛知県岡崎市細川町字石田４５番地,4442149,2020-12-22,,230605,
B123210003411,B1(小学校),23(愛知),2(公),1(本),岡崎市立岩津小学校,愛知県岡崎市岩津町字申堂２４番地２,4442144,2020-12-22,,230606,
B123210003420,B1(小学校),23(愛知),2(公),1(本),岡崎市立大樹寺小学校,愛知県岡崎市鴨田町字広元３１番地,4442121,2020-12-22,,230607,
B123210003439,B1(小学校),23(愛知),2(公),1(本),岡崎市立大門小学校,愛知県岡崎市大門四丁目４番地１,4442135,2020-12-22,,230616,
B123210003448,B1(小学校),23(愛知),2(公),1(本),岡崎市立矢作東小学校,愛知県岡崎市矢作町字切戸２８番地,4440943,2020-12-22,,230608,
B123210003457,B1(小学校),23(愛知),2(公),1(本),岡崎市立矢作北小学校,愛知県岡崎市橋目町字西遠山９番地２,4440908,2020-12-22,,230609,
B123210003466,B1(小学校),23(愛知),2(公),1(本),岡崎市立矢作西小学校,愛知県岡崎市字頭町字長合４０番地,4440905,2020-12-22,,230610,
B123210003475,B1(小学校),23(愛知),2(公),1(本),岡崎市立矢作南小学校,愛知県岡崎市大和町字西島１３番地,4440931,2020-12-22,,230611,
B123210003484,B1(小学校),23(愛知),2(公),1(本),岡崎市立六ツ美中部小学校,愛知県岡崎市下青野町字井戸尻７１番地,4440244,2020-12-22,,230612,
B123210003493,B1(小学校),23(愛知),2(公),1(本),岡崎市立六ツ美北部小学校,愛知県岡崎市土井町字炭焼２番地,4440204,2020-12-22,,230613,
B123210003509,B1(小学校),23(愛知),2(公),1(本),岡崎市立六ツ美南部小学校,愛知県岡崎市中島町字下井ノ上９番地１,4440226,2020-12-22,,230614,
B123210003518,B1(小学校),23(愛知),2(公),1(本),岡崎市立城南小学校,愛知県岡崎市城南町一丁目１１番地,4440835,2020-12-22,,230618,
B123210003527,B1(小学校),23(愛知),2(公),1(本),岡崎市立上地小学校,愛知県岡崎市上地三丁目３１番地,4440823,2020-12-22,,230619,
B123210003536,B1(小学校),23(愛知),2(公),1(本),岡崎市立小豆坂小学校,愛知県岡崎市戸崎町字藤狭１３番地５,4440841,2020-12-22,,230620,
B123210003545,B1(小学校),23(愛知),2(公),1(本),岡崎市立北野小学校,愛知県岡崎市北野町字山下１番地１,4440951,2020-12-22,,230621,
B123210003554,B1(小学校),23(愛知),2(公),1(本),岡崎市立六ツ美西部小学校,愛知県岡崎市赤渋町字道本３３番地,4440241,2020-12-22,,230622,
B123210003563,B1(小学校),23(愛知),2(公),1(本),岡崎市立豊富小学校,愛知県岡崎市樫山町字西之沢３番地,4443622,2020-12-22,,232002,
B123210003572,B1(小学校),23(愛知),2(公),1(本),岡崎市立夏山小学校,愛知県岡崎市夏山町字細田７番地１,4443621,2020-12-22,,232001,
B123210003581,B1(小学校),23(愛知),2(公),1(本),岡崎市立宮崎小学校,愛知県岡崎市石原町字古城９番地,4443601,2020-12-22,,232005,
B123210003590,B1(小学校),23(愛知),2(公),1(本),岡崎市立形埜小学校,愛知県岡崎市桜形町字中嶋１３番地,4443435,2020-12-22,,232007,
B123210003607,B1(小学校),23(愛知),2(公),1(本),岡崎市立下山小学校,愛知県岡崎市保久町字市場１６番地,4443442,2020-12-22,,232008,
B123210003616,B1(小学校),23(愛知),2(公),1(本),一宮市立宮西小学校,愛知県一宮市大宮４－５－３３,4910044,2020-12-22,,230651,
B123210003625,B1(小学校),23(愛知),2(公),1(本),一宮市立貴船小学校,愛知県一宮市貴船１丁目８番４６号,4910037,2020-12-22,,230652,
B123210003634,B1(小学校),23(愛知),2(公),1(本),一宮市立神山小学校,愛知県一宮市平和２－１２－７,4910905,2020-12-22,,230653,
B123210003643,B1(小学校),23(愛知),2(公),1(本),一宮市立大志小学校,愛知県一宮市大志２－７－６,4910852,2020-12-22,,230654,
B123210003652,B1(小学校),23(愛知),2(公),1(本),一宮市立向山小学校,愛知県一宮市向山町３－１,4910869,2020-12-22,,230655,
B123210003661,B1(小学校),23(愛知),2(公),1(本),一宮市立葉栗小学校,愛知県一宮市大毛字南出３０,4910132,2020-12-22,,230656,
B123210003670,B1(小学校),23(愛知),2(公),1(本),一宮市立西成小学校,愛知県一宮市西大海道字障子目３０,4910005,2020-12-22,,230658,
B123210003689,B1(小学校),23(愛知),2(公),1(本),一宮市立瀬部小学校,愛知県一宮市大字瀬部川原５５,4910001,2020-12-22,,230659,
B123210003698,B1(小学校),23(愛知),2(公),1(本),一宮市立赤見小学校,愛知県一宮市大赤見字清水２４６７番地,4910015,2020-12-22,,230660,
B123210003705,B1(小学校),23(愛知),2(公),1(本),一宮市立浅野小学校,愛知県一宮市浅野野口９５,4910871,2020-12-22,,230661,
B123210003714,B1(小学校),23(愛知),2(公),1(本),一宮市立丹陽小学校,愛知県一宮市三ツ井５－２２－１,4910827,2020-12-22,,230662,
B123210003723,B1(小学校),23(愛知),2(公),1(本),一宮市立丹陽西小学校,愛知県一宮市多加木１－１７－１,4910837,2020-12-22,,230663,
B123210003732,B1(小学校),23(愛知),2(公),1(本),一宮市立丹陽南小学校,愛知県一宮市丹陽町九日市場２６６６,4910824,2020-12-22,,230664,
B123210003741,B1(小学校),23(愛知),2(公),1(本),一宮市立浅井南小学校,愛知県一宮市浅井町東浅井字地蔵３８６,4910112,2020-12-22,,230665,
B123210003750,B1(小学校),23(愛知),2(公),1(本),一宮市立浅井北小学校,愛知県一宮市浅井町大野字南土山７５,4910143,2020-12-22,,230666,
B123210003769,B1(小学校),23(愛知),2(公),1(本),一宮市立北方小学校,愛知県一宮市北方町北方字宮浦４３,4938001,2020-12-22,,230667,
B123210003778,B1(小学校),23(愛知),2(公),1(本),一宮市立大和東小学校,愛知県一宮市大和町戸塚字薬師浦３２０,4910927,2020-12-22,,230668,
B123210003787,B1(小学校),23(愛知),2(公),1(本),一宮市立大和西小学校,愛知県一宮市大和町苅安賀字東北出３２４８,4910934,2020-12-22,,230669,
